test_id,applicability,applicability_predicate,applicability_evidence,decision_rule_ref,decided_by,decided_at,default_status,owner_stage
GEN-073,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-074,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (distributable); probe ARTIFACT PRESENT: docs/release/supported-formats.md artifact formats declared and produced; .agent/verification/state/ARTIFACT_IDENTITY.json published identity with resolved digests,predicate:evaluate->topic:distributable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-075,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (distributable); probe ARTIFACT PRESENT: docs/release/supported-formats.md artifact formats declared and produced; .agent/verification/state/ARTIFACT_IDENTITY.json published identity with resolved digests,predicate:evaluate->topic:distributable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-076,APPLICABLE_MANUAL,evaluate,predicate evaluate: decided from the surface this ID names (human-legal); probe LEGAL PRESENT: legal and compliance review is a mandatory external gate performed by qualified counsel (SPEC-008 section 9),predicate:evaluate->topic:human-legal,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-077,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-078,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-079,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-080,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (vendor); probe VENDOR PRESENT: PREFLIGHT.md declared provider credentials and probes; .agent/verification/CAPABILITY_MATRIX.md vendor limitation records,predicate:evaluate->topic:vendor,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-081,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-005
GEN-082,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-083,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (buildable); probe BUILDABLE PRESENT: scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:evaluate->topic:buildable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-084,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (buildable); probe BUILDABLE PRESENT: scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:evaluate->topic:buildable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-085,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (deployable); probe DEPLOYABLE PRESENT: deploy/staging/README.md staging procedure; DEPLOYMENT.md deployment contract,predicate:evaluate->topic:deployable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-005
GEN-086,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-087,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-088,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-089,APPLICABLE_AUTOMATABLE,evaluate,"predicate evaluate: decided from the surface this ID names (container); probe CONTAINER ABSENT: no container build definition exists anywhere in the tracked tree (measured: 0 files named Dockerfile, Containerfile or docker-compose*), and the published identity records oci_image.status = BLOCKED_ON_IMPLEMENTATION; docs/release/supported-formats.md records container-format support as NOT claimed",predicate:evaluate->topic:container,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-090,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-091,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (architecture-review); probe ARCH_DOCS PRESENT: ARCHITECTURE.md declared component structure; DECISIONS.md recorded decisions and open ADRs; ASSUMPTIONS.md declared assumptions,predicate:evaluate->topic:architecture-review,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-092,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-093,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-094,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-095,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-096,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (architecture-review); probe ARCH_DOCS PRESENT: ARCHITECTURE.md declared component structure; DECISIONS.md recorded decisions and open ADRs; ASSUMPTIONS.md declared assumptions,predicate:evaluate->topic:architecture-review,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-097,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (architecture-review); probe ARCH_DOCS PRESENT: ARCHITECTURE.md declared component structure; DECISIONS.md recorded decisions and open ADRs; ASSUMPTIONS.md declared assumptions,predicate:evaluate->topic:architecture-review,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-098,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-099,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-100,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-101,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the security and architecture surface actually present; evidence src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix; src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,predicate:evaluate->security-and-architecture-surface,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
GEN-102,APPLICABLE_AUTOMATABLE,evaluate,predicate evaluate: decided from the surface this ID names (privacy); probe PRIVACY PRESENT: DATA_EGRESS_MATRIX.md declared egress classes; config/observability/retention.json retention windows; SECURITY.md data handling rules,predicate:evaluate->topic:privacy,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
GEN-103,APPLICABLE_MANUAL,evaluate,predicate evaluate: decided from the surface this ID names (human); probe HUMAN PRESENT: src/domain 74 references to HUMAN_REQUIRED; tests/ui/a11y.spec.ts human gate recorded as EXTERNAL_REQUIRED,predicate:evaluate->topic:human,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-021
